0.1107
0.1202
0.11
0.16
0.1816
0.2916
0.1061
0.2082
0.1501
0.2374
0.0361
0.1289
3.2076
0.2327
0.7419
6.4039
0.9141
0.2699
1.3147
3.0388
0.4082
1.7281
0.4314
1.1595
3.5916
4.8331
3.6474
1.9918
1.7503
1.9535
2.5159
2.0152
2.8792
0.162
0.2235
0.6777
0.4686
2.6061
7.6433
2.517
6.1138
0.0845
0.0442
0.0442
0.2082
0.1424
0.3548
1.0805
0.7223
4.3611
1.4151
0.2354
0.1718
0.1059
0.1739
0.0
0.0
0.004
0.6562
0.9951
2.0557
8.8022
3.6444
3.1492
7.7199
3.9271
1.2599
0.7759
1.2978
0.0441
3.5336
0.9351
2.5367
5.229
5.9167
3.2049
0.4331
0.3511
0.0601
0.0301
0.1456
0.0478
0.0
0.0
0.2064
0.0
0.0
0.0
0.0894
0.1057
0.2133
2.6843
3.0743
3.9207
4.5529
2.6223
2.0693
2.1363
1.603
0.0181
0.0
0.0
0.2125
0.0119
0.0162
0.5058
1.6818
0.0099
0.0198
0.0
0.0198
1.5184
2.0028
2.9003
1.7176
1.3891
0.7069
0.016
0.1322
0.3716
0.2082
0.3241
1.2258
0.8915
0.0
0.0105
1.0945
7.7355
10.0654
3.3914
4.0094
0.0
0.008
0.0
0.0
0.1382
1.415
2.773
1.398
0.1567
0.0468
0.02
0.0076
0.0934
0.0061
0.5124
0.1479
0.2251
1.2578
0.2561
0.0082
0.01
0.3717
0.087
5.9067
0.6436
0.3583
2.1661
0.3021
0.1757
0.7814
3.5896
5.2321
5.4996
1.2192
1.1689
0.8068
0.1351
1.9888
1.8127
0.2297
2.62
0.0
0.4234
0.9229
1.8444
0.5484
0.0
0.1078
0.02
0.056
0.1508
0.0
0.0
0.0
0.0
0.3017
0.6546
0.0
0.0
0.0081
0.0354
0.0648
0.0
0.0919
0.0594
0.1842
0.1185
0.7475
4.0563
2.1007
0.1106
0.0704
0.9972
0.1083
0.527
0.9405
6.5458
0.6802
0.2593
4.124
0.1557
0.1098
2.1172
0.3501
0.6125
0.7566
0.9407
1.5105
0.6689
5.0225
0.737
0.1357
4.0218
0.2877
5.7888
0.2422
4.0293
2.3133
2.3052
0.4038
0.006
0.0
0.0438
0.0458
0.1842
0.9792
0.082
0.1397
0.2282
0.2062
0.0928
0.9579
1.0655
0.0
0.1402
0.3692
0.0396
0.2363
0.0102
0.0
0.9784
0.1429
0.5026
0.3844
0.016
0.0
0.2193
1.8898
0.1188
0.0
0.0198
0.0
0.1501
5.5077
2.6983
14.2646
9.1428
8.1797
2.4713
1.6924
11.5796
1.4349
9.7039
0.9867
0.7257
4.3134
3.4769
1.939
5.9827
5.7654
2.1501
1.5547
7.9674
5.9305
3.4691
5.9971
4.2904
3.3865
4.4705
3.3548
3.0237
1.8545
0.7021
0.1
2.251
7.6126
2.022
1.6028
0.1725
0.6359
0.1019
0.0483
1.2647
14.2498
13.4781
15.7176
15.3179
4.9758
2.7959
6.3999
2.3724
3.6353
2.6373
2.7033
1.9967
4.3104
6.3486
2.2966
2.6481
1.4908
0.7972
1.2337
1.6756
5.7649
7.2833
4.7823
3.5788
8.6227
11.1302
20.0316
7.3738
0.623
0.4562
0.6173
0.255
0.3159
0.4449
0.7484
3.4262
1.4419
3.1701
1.4422
4.2719
1.7479
9.8508
5.2865
5.3586
4.1743
4.8902
5.5195
2.7557
8.7258
15.5307
11.4603
9.9132
4.627
1.8767
0.2013
0.6108
0.1924
0.1785
0.0223
0.4311
0.4342
